0.8177 0.566125
0.264203 0.801165
0.159169 0.536523
0.545275 0.980007
0.606094 0.926002
0.421082 0.995615
0.0908059 0.319
0.310563 0.884771
0.966535 0.209235
0.168363 0.56342
0.0838429 0.295411
0.924453 0.315925
0.255414 0.782894
0.234632 0.736721
0.886035 0.409699
0.37314 0.962789
0.327439 0.909774
0.110997 0.386093
0.386103 0.973939
0.649136 0.872316
0.65121 0.869435
0.773403 0.658985
0.612659 0.918594
0.0915219 0.321413
0.832247 0.534072
0.917657 0.332782
0.0620893 0.220462
0.711181 0.775524
0.869432 0.449011
0.825866 0.548221
0.065689 0.232982
0.687133 0.81555
0.0900692 0.316514
0.224858 0.713595
0.232407 0.731536
0.696164 0.800874
0.64594 0.876706
0.323213 0.903788
0.0067266 0.0241073
0.612475 0.918807
0.491576 1.00355
0.0905695 0.318202
0.536927 0.985229
0.74699 0.710596
0.325201 0.906627
0.422963 0.996438
0.120131 0.415731
0.65264 0.867433
0.53396 0.986951
0.506233 0.999537
0.301776 0.870597
0.18517 0.610895
0.279636 0.8314
0.914436 0.340733
0.276692 0.825815
0.111883 0.388987
0.832092 0.534417
0.338781 0.924933
0.823063 0.554392
0.701525 0.791958
0.164647 0.552625
0.888752 0.403192
0.388657 0.975936
0.254716 0.781411
0.11361 0.394622
0.621064 0.90869
0.95088 0.249369
0.75955 0.686426
0.944278 0.266141
0.957606 0.232186
0.372025 0.96175
0.435854 1.00115
0.0481758 0.1717
0.908952 0.354209
0.182844 0.60446
0.373377 0.963008
0.331915 0.915915
0.302975 0.872576
0.026017 0.0930981
0.865875 0.457331
0.809208 0.584496
0.327793 0.910268
0.0510447 0.181798
0.0888435 0.312373
0.242229 0.754078
0.327736 0.910189
0.200726 0.652781
0.0743207 0.262822
0.666517 0.847378
0.0237896 0.0851507
0.775845 0.654063
0.831164 0.536483
0.912542 0.345395
0.164502 0.552203
0.08588 0.302334
0.0261524 0.0935811
0.785567 0.634237
0.0367596 0.131323
0.785703 0.633957
0.729844 0.742443
0.994366 0.136702
0.157728 0.532248
0.165698 0.55569
0.0425417 0.151809
0.0666798 0.236421
0.348542 0.93692
0.415919 0.993178
0.398595 0.98308
0.651517 0.869007
0.441936 1.00282
0.26447 0.801708
0.460725 1.00577
0.769729 0.666341
0.315515 0.892411
0.549568 0.977106
0.0119573 0.0428433
0.643251 0.88035
0.750294 0.704305
0.0862779 0.303684
0.309768 0.883521
0.774084 0.657615
0.862123 0.466066
0.140932 0.481357
0.686626 0.816361
0.0266254 0.0952677
0.226812 0.718289
0.712778 0.772759
0.812192 0.57807
0.263572 0.799878
0.498481 1.00189
0.542036 0.982099
0.257937 0.788218
0.656208 0.862385
0.707735 0.781443
0.300479 0.868438
0.722888 0.754971
0.0562771 0.20016
0.716398 0.766448
0.121483 0.42008
0.707794 0.781342
0.158334 0.534047
0.385953 0.97382
0.168518 0.563869
0.928062 0.306928
0.701468 0.792053
0.718087 0.763482
0.94002 0.276908
0.344719 0.932341
0.468381 1.00602
0.0262976 0.0940988
0.654487 0.86483
0.242465 0.754608
0.888421 0.403988
0.795419 0.613766
0.92909 0.30436
0.915046 0.339228
0.0222306 0.0795845
0.641868 0.882207
0.727238 0.747164
0.285802 0.842815
0.140349 0.479557
0.269275 0.811362
0.54374 0.981009
0.796558 0.611375
0.977009 0.182107
0.844219 0.507161
0.519446 0.994339
0.0332866 0.118986
0.560617 0.968982
0.640929 0.883461
0.74108 0.721725
0.71895 0.76196
0.0268821 0.096183
0.909599 0.352624
0.647013 0.87524
0.72835 0.745154
0.627685 0.900561
0.587032 0.945829
0.0730686 0.25851
0.0960663 0.336674
0.61333 0.917822
0.727555 0.746591
0.338531 0.924613
0.50175 1.00096
0.522974 0.992703
0.267621 0.808065
0.416797 0.993611
0.545205 0.980053
0.90949 0.352892
0.144035 0.490906
0.831007 0.536832
0.0498389 0.177557
0.413309 0.991847
0.374746 0.964263
0.846397 0.502215
0.390319 0.9772
0.218965 0.699226
0.365843 0.95576
0.423605 0.996711
0.779582 0.646488
0.00677156 0.0242684
0.164686 0.552739
0.498532 1.00188
0.0336537 0.120291
0.0742849 0.262699
0.145544 0.495528
0.762004 0.681625
0.70197 0.791209
0.732576 0.73746
0.835072 0.527763
0.798037 0.608263
0.345906 0.933779
0.562628 0.967402
0.136568 0.467816
0.847657 0.499348
0.0856017 0.301389
0.404189 0.986666
0.264453 0.801674
0.630806 0.896632
0.313678 0.889607
0.408488 0.989211
0.461813 1.00584
0.363517 0.953406
0.821797 0.557171
0.83656 0.524432
0.209914 0.676545
0.212116 0.682132
0.0555246 0.197524
0.575756 0.956342
0.635722 0.890317
0.835106 0.527687
0.582528 0.950139
0.800408 0.603257
0.333638 0.918224
0.616182 0.914501
0.874693 0.43664
0.479182 1.00547
0.378185 0.967331
0.576663 0.955531
0.211759 0.681228
0.213257 0.685009
0.3747 0.964221
0.557665 0.971244
0.775885 0.653983
0.511267 0.99773
0.405322 0.987355
0.861487 0.467544
0.915456 0.338217
0.669775 0.842508
0.492293 1.0034
0.229134 0.723822
0.0782628 0.276358
0.954106 0.241139
0.592651 0.940249
0.90006 0.375902
0.790666 0.623689
0.802565 0.598684
0.112176 0.389947
0.84619 0.502685
0.378322 0.96745
0.747898 0.708872
0.681297 0.8248
0.96085 0.223868
0.548306 0.977974
0.0149346 0.0535006
0.577031 0.9552
0.422999 0.996454
0.494117 1.00299
0.955216 0.238302
0.999662 0.12274
0.705876 0.784611
0.168474 0.56374
0.374362 0.963912
0.263541 0.799815
0.944359 0.265936
0.885629 0.410671
0.668863 0.843878
0.805845 0.591698
0.801085 0.601824
0.338637 0.92475
0.298138 0.864498
0.030219 0.108072
0.4169 0.993662
0.252244 0.776121
0.62287 0.906501
0.31696 0.894594
0.0429101 0.153112
0.425435 0.997468
0.429137 0.998897
0.8891 0.402358
0.803757 0.59615
0.177035 0.588197
0.570397 0.961012
0.764607 0.676503
0.725341 0.75058
0.585332 0.947474
0.341638 0.928543
0.14834 0.504046
0.0794486 0.280417
0.296854 0.862312
0.148001 0.503018
0.785324 0.634736
0.465328 1.00599
0.522363 0.992993
0.0488653 0.174129
0.409686 0.989888
0.407992 0.988927
0.717728 0.764113
0.215532 0.69071
0.209077 0.67441
0.0563653 0.200469
0.51367 0.996792
0.239295 0.747441
0.473266 1.00591
0.765915 0.673919
0.862166 0.465967
0.790226 0.624602
0.808825 0.585319
0.287601 0.846073
0.219363 0.700207
0.697925 0.797961
0.0913583 0.320862
0.396398 0.981586
0.268322 0.809466
0.855965 0.480312
0.121739 0.420902
0.853654 0.485629
0.197603 0.644535
0.270079 0.812956
0.933102 0.294314
0.494457 1.00291
0.418081 0.994231
0.718427 0.762883
0.959784 0.226602
0.940443 0.275839
0.767292 0.671189
0.369471 0.959323
0.348435 0.936793
0.48502 1.00474
0.585003 0.947789
0.557512 0.97136
0.541385 0.98251
0.0986729 0.345383
0.796807 0.610851
0.0146508 0.0524849
0.864587 0.460334
0.658973 0.858422
0.804877 0.593765
0.673412 0.836998
0.946574 0.260318
0.02424 0.0867583
0.371337 0.961103
0.0379325 0.135484
0.420638 0.995416
0.639659 0.885149
0.893897 0.390818
0.542378 0.981882
0.493313 1.00317
0.0914999 0.321339
0.812457 0.577498
0.426415 0.997859
0.585957 0.946872
0.230537 0.727141
0.144842 0.493379
0.545741 0.979699
0.170981 0.57096
0.912134 0.346399
0.915212 0.338819
0.519416 0.994352
0.397154 0.982105
0.500215 1.00141
0.0769275 0.271779
0.938539 0.280644
0.598887 0.933796
0.873735 0.438899
0.953189 0.24348
0.463475 1.00592
0.532708 0.987657
0.758066 0.689318
0.136887 0.468812
0.479282 1.00546
0.782306 0.640928
0.508224 0.998848
0.517214 0.99532
0.202945 0.658586
0.147884 0.50266
0.411112 0.990674
0.745322 0.713753
0.641197 0.883104
0.502611 1.0007
0.557779 0.971158
0.0676121 0.239653
0.0885681 0.311442
0.788316 0.628561
0.212454 0.682985
0.634309 0.892147
0.959297 0.227852
0.124588 0.43002
0.549521 0.977139
0.478713 1.00552
0.521741 0.993286
0.0497356 0.177193
0.55564 0.972758
0.46028 1.00574
0.648623 0.873025
0.429375 0.998985
0.41347 0.991931
0.112098 0.389691
0.962083 0.220699
0.171536 0.572553
0.248985 0.769054
0.441365 1.00268
0.953843 0.241812
0.757209 0.690983
0.958579 0.229694
0.156787 0.529452
0.905093 0.363649
0.36969 0.959534
0.902109 0.370921
0.54629 0.979334
0.872302 0.442273
0.459889 1.00571
0.613902 0.91716
0.96087 0.223815
0.248205 0.767347
0.826356 0.547139
0.595179 0.937667
0.207502 0.670378
0.950944 0.249206
0.1447 0.492945
0.686215 0.817017
0.472685 1.00593
0.194436 0.636089
0.241855 0.753238
0.932966 0.294657
0.843059 0.509789
0.67123 0.840312
0.346435 0.934415
0.955157 0.238455
0.633313 0.89343
0.517972 0.994992
0.204142 0.661701
0.0746776 0.26405
0.471814 1.00596
0.961351 0.222579
0.0332563 0.118878
0.628601 0.899415
0.866444 0.456002
0.402947 0.985897
0.530711 0.988755
0.412734 0.991545
0.275249 0.823046
0.990599 0.146602
0.0266363 0.0953066
0.236118 0.740161
0.238804 0.746322
0.852992 0.487147
0.831297 0.536186
0.446306 1.0038
0.803936 0.595769
0.975997 0.184738
0.132521 0.455151
0.276622 0.825681
0.170433 0.569386
0.374376 0.963926
0.209587 0.675714
0.0134914 0.0483354
0.0456067 0.162639
0.556023 0.972474
0.968648 0.203779
0.67892 0.828514
0.0739944 0.261699
0.17279 0.57614
0.753597 0.697968
0.545808 0.979654
0.134141 0.460233
0.786854 0.631584
0.17441 0.580757
0.000585182 0.00209745
0.1898 0.623575
0.70512 0.785894
0.413319 0.991853
0.465049 1.00598
0.69572 0.801605
0.439956 1.00232
0.701167 0.792556
0.934524 0.290746
0.292948 0.855563
0.532465 0.987792
0.38083 0.969609
0.0968845 0.339411
0.508462 0.998764
0.513351 0.99692
0.373506 0.963127
0.678895 0.828553
0.887727 0.405649
0.583094 0.949606
0.692386 0.807066
0.933334 0.293733
0.139117 0.47574
0.661034 0.855437
0.612254 0.91906
0.213111 0.68464
0.833824 0.530554
0.365851 0.955769
0.758919 0.687657
0.967965 0.205544
0.152705 0.517238
0.933329 0.293745
0.96855 0.204032
0.342505 0.929622
0.638449 0.886747
0.381869 0.970485
0.807554 0.588043
0.334169 0.918929
0.821825 0.55711
0.508722 0.998671
0.268693 0.810205
0.114773 0.398404
0.0411862 0.147013
0.649523 0.871781
0.211658 0.680972
0.549648 0.977051
0.162874 0.547437
0.585164 0.947635
0.228543 0.722418
0.0506012 0.180239
0.168258 0.563115
0.920929 0.324679
0.983935 0.164055
0.307374 0.879718
0.581963 0.950669
0.596189 0.936622
0.520485 0.993867
0.415787 0.993113
0.96204 0.220808
0.279404 0.830964
0.383752 0.972043
0.114745 0.398314
0.212733 0.683689
0.352302 0.941275
0.457251 1.00547
0.851183 0.491295
0.734171 0.734535
0.264805 0.802389
0.185352 0.611396
0.555996 0.972494
0.773527 0.658735
0.454044 1.0051
0.670769 0.841009
0.814713 0.572617
0.103567 0.361644
0.882427 0.418308
0.364361 0.954266
0.266441 0.805696
0.467591 1.00602
0.592904 0.939993
0.317042 0.894716
0.635848 0.890152
0.513833 0.996727
0.300977 0.869269
0.943223 0.268813
0.095796 0.335769
0.897167 0.382918
0.463708 1.00593
0.511583 0.99761
0.859207 0.472826
0.743112 0.717917
0.895335 0.387348
0.973953 0.190046
0.955846 0.236693
0.247636 0.766099
0.431203 0.999638
0.807028 0.589169
0.981807 0.169612
0.696008 0.80113
0.99238 0.141925
0.537803 0.984708
0.469535 1.00602
0.446424 1.00383
0.208572 0.673122
0.284248 0.839973
0.549991 0.976812
0.0909994 0.319652
0.648609 0.873045
0.816432 0.568884
0.55859 0.970542
0.241513 0.752466
0.133475 0.458144
0.194439 0.636097
0.755346 0.694594
0.434452 1.00072
0.137661 0.471221
0.851142 0.491389
0.331619 0.915515
0.601369 0.931153
0.362725 0.952591
0.190826 0.626358
0.344481 0.932052
0.258059 0.788473
0.164778 0.553008
0.300327 0.868183
0.505696 0.999717
0.595981 0.936837
0.107355 0.374146
0.487503 1.00433
0.29199 0.853883
0.0997353 0.348923
0.025306 0.0905619
0.761525 0.682564
0.54616 0.979421
0.233878 0.73497
0.0457726 0.163225
0.0961512 0.336958
0.324878 0.906168
0.694381 0.803804
0.912584 0.345293
0.883468 0.415828
0.935894 0.287302
0.0460581 0.164232
0.0779069 0.275138
0.69124 0.808929
0.48051 1.00533
0.215568 0.6908
0.542382 0.98188
0.812129 0.578207
0.816937 0.567786
0.905106 0.363616
0.00295431 0.0105889
0.161418 0.543162
0.163166 0.548293
0.167732 0.561595
0.461745 1.00583
0.668861 0.84388
0.763714 0.678263
0.569101 0.96211
0.156364 0.528191
